shot_id,shot_made_flag
3794,0.391138702631
3795,0.47181764245
3796,0.460743427277
3801,0.646592199802
3806,0.345166742802
3813,0.419501811266
3814,0.386389791965
3818,0.40329760313
3824,0.424884825945
3836,0.444395154715
3853,0.457567065954
3855,0.31645065546
3858,0.376155138016
3861,0.700249969959
3866,0.336889386177
3870,0.435942858458
3874,0.980218410492
3876,0.292073190212
3878,0.324928790331
3890,0.431238085032
3900,0.913025200367
3904,0.400057643652
3906,0.374902576208
3907,0.435265094042
3908,0.386888325214
3912,0.338652074337
3918,0.959584057331
3923,0.965248703957
3924,0.408411711454
3925,0.275696963072
3927,0.747204124928
3955,0.975546240807
3964,0.352223485708
3969,0.30352422595
3974,0.713096678257
3976,0.310122221708
3984,0.283393532038
3991,0.419365644455
3993,0.981305539608
4009,0.298306912184
4011,0.388026982546
4020,0.359982073307
4033,0.327962189913
4041,0.468344807625
4045,0.912324249744
4052,0.350004911423
4055,0.357658237219
4056,0.37960126996
4057,0.363173335791
4067,0.972968995571
4069,0.363288134336
4077,0.401131182909
4094,0.431677609682
4095,0.416816800833
4100,0.41511413455
4119,0.349892735481
4130,0.464227557182
4131,0.399099439383
4132,0.661618828773
4134,0.47018456459
4137,0.899209439754
4138,0.385315328836
4143,0.252993971109
4145,0.404453486204
4148,0.327160060406
4163,0.226326212287
4166,0.361029922962
4169,0.760506033897
4170,0.462915182114
4174,0.410753756762
4180,0.42627042532
4199,0.979075610638
4201,0.343975245953
4203,0.351091563702
4210,0.0318925529718
4211,0.354403227568
4213,0.968982219696
4225,0.378413766623
4235,0.289406716824
4242,0.326705217361
4245,0.313012629747
4250,0.416821688414
4252,0.371085137129
4254,0.34488260746
4263,0.329555273056
4264,0.31822437048
4268,0.323323816061
4270,0.381155878305
4282,0.745194494724
4283,0.332024633884
4291,0.370301127434
4304,0.375990211964
4306,0.287127494812
4309,0.286618858576
4310,0.331130504608
4313,0.25404882431
4314,0.316388309002
4315,0.302143901587
4321,0.36993303895
4324,0.353947401047
4325,0.333492577076
4328,0.323132395744
4329,0.269250482321
4332,0.365282982588
4337,0.351406991482
4342,0.421795994043
4344,0.420792669058
4352,0.440784364939
4355,0.324895560741
4366,0.270014196634
4371,0.366481930017
4372,0.430460035801
4376,0.314014911652
4384,0.313401252031
4387,0.292674511671
4389,0.432927131653
4390,0.348396241665
4406,0.358904898167
4407,0.847495913506
4409,0.980206131935
4410,0.795892655849
4424,0.358102351427
4434,0.331762045622
4452,0.375810086727
4460,0.36696138978
4470,0.6374822855
4480,0.360814511776
4496,0.960215389729
4503,0.279098302126
4512,0.362845361233
4518,0.599302828312
4519,0.422653883696
4522,0.297895401716
4525,0.367260068655
4537,0.581793010235
4546,0.282926052809
4547,0.963603198528
4553,0.385634481907
4556,0.373762965202
4558,0.824049830437
4563,0.231031835079
4568,0.287786960602
4574,0.787434995174
4578,0.250887662172
4587,0.358248412609
4592,0.56668817997
4610,0.339795082808
4615,0.471011757851
4619,0.367648601532
4620,0.509810209274
4625,0.804302513599
4635,0.356248140335
4636,0.387842863798
4641,0.371356397867
4650,0.329909801483
4653,0.878887653351
4665,0.339872837067
4668,0.94938313961
4669,0.275839388371
4670,0.325049072504
4674,0.285056769848
4675,0.375852137804
4676,0.295581668615
4679,0.278397589922
4680,0.927071988583
4686,0.289241790771
4699,0.492775201797
4713,0.597969353199
4718,0.384220778942
4721,0.303823769093
4722,0.322034090757
4724,0.306855499744
4730,0.959980070591
4731,0.303735673428
4735,0.368391007185
4743,0.255205273628
4745,0.290880918503
4746,0.685629487038
4747,0.319252282381
4748,0.382594019175
4769,0.367123544216
4771,0.383005023003
4774,0.310142248869
4784,0.337774217129
4797,0.455615162849
4801,0.557722151279
4804,0.209342449903
4820,0.274512082338
4833,0.372456103563
4834,0.330354690552
4851,0.322548359632
4859,0.253518640995
4860,0.959973335266
4863,0.386020958424
4873,0.450490444899
4881,0.285277873278
4892,0.318594783545
4908,0.383285105228
4911,0.300575733185
4915,0.254941254854
4922,0.314109057188
4929,0.328183472157
4936,0.316985338926
4939,0.405689686537
4951,0.29402422905
4956,0.345521330833
4961,0.369923204184
4964,0.306287258863
4981,0.381304740906
4991,0.971404492855
4992,0.327481418848
4997,0.448383897543
5004,0.297659903765
5010,0.316409945488
5012,0.405010968447
5015,0.226544976234
5020,0.392154276371
5030,0.353230953217
5051,0.976607143879
5052,0.320902407169
5057,0.801653206348
5058,0.46876218915
5060,0.4209446311
5061,0.264093846083
5064,0.48279812932
5078,0.323472231627
5080,0.383226454258
5088,0.46166703105
5089,0.605637788773
5090,0.318790972233
5103,0.926955580711
5108,0.442616850138
5114,0.354709118605
5115,0.349038481712
5124,0.794108748436
5137,0.33924177289
5139,0.261207669973
5144,0.319771796465
5149,0.84914201498
5157,0.341673463583
5163,0.298287272453
5174,0.35196942091
5176,0.395920842886
5179,0.274100154638
5186,0.441544294357
5203,0.798170626163
5204,0.813973486423
5206,0.272235125303
5207,0.595399737358
5220,0.342991024256
5221,0.778646707535
5224,0.346520155668
5227,0.246297240257
5229,0.22118011117
5232,0.732275366783
5240,0.641231656075
5242,0.515685200691
5243,0.31750446558
5245,0.72904419899
5248,0.329502731562
5249,0.266746282578
5254,0.284361630678
5269,0.36096572876
5272,0.404992371798
5276,0.341342449188
5286,0.767245650291
5290,0.32312348485
5308,0.292741030455
5316,0.412887781858
5318,0.297255367041
5319,0.395056605339
5320,0.291830688715
5322,0.272706866264
5324,0.287869900465
5331,0.808885931969
5336,0.973429918289
5344,0.247251719236
5354,0.325311541557
5356,0.0394837670028
5358,0.327752381563
5361,0.400997668505
5365,0.693189382553
5370,0.541720032692
5376,0.315189450979
5383,0.375888377428
5384,0.357977777719
5385,0.353551626205
5393,0.838269174099
5397,0.343034535646
5398,0.399958968163
5402,0.415148794651
5407,0.614745676517
5409,0.389692246914
5425,0.294895023108
5428,0.591751992702
5430,0.356884777546
5442,0.378831833601
5447,0.296325981617
5470,0.441216617823
5485,0.320780992508
5493,0.307327061892
5502,0.720206856728
5504,0.392326891422
5517,0.279293835163
5522,0.365647464991
5527,0.781395554543
5528,0.326717913151
5536,0.572996914387
5545,0.302714377642
5576,0.355432093143
5577,0.344061583281
5592,0.290382474661
5594,0.277730345726
5595,0.365208238363
5596,0.366579592228
5599,0.419531941414
5606,0.37085339427
5617,0.350185841322
5625,0.786687612534
5626,0.293350279331
5627,0.640569150448
5642,0.619230091572
5659,0.968007743359
5664,0.690128386021
5666,0.78828728199
5671,0.360341966152
5674,0.407435983419
5677,0.498358219862
5681,0.260601252317
5683,0.0241137873381
5700,0.419974952936
5713,0.453228652477
5715,0.428863853216
5718,0.346982866526
5726,0.541240274906
5738,0.381242483854
5741,0.645576298237
5743,0.798302352428
5753,0.355456769466
5761,0.36145272851
5789,0.775344491005
5797,0.400957345963
5803,0.269387036562
5810,0.391759753227
5813,0.370803773403
5817,0.302369773388
5818,0.289936900139
5822,0.28845000267
5829,0.296672314405
5846,0.486627370119
5847,0.230669692159
5854,0.283547729254
5858,0.362190276384
5863,0.301125973463
5869,0.287724673748
5870,0.318334817886
5876,0.179381743073
5881,0.27167236805
5901,0.290337562561
5922,0.498646944761
5928,0.847209453583
5933,0.329018294811
5934,0.846200346947
5946,0.428761094809
5951,0.279383003712
5955,0.305974602699
5956,0.93156182766
5965,0.325414747
5972,0.322185367346
5981,0.250304728746
5997,0.367688030005
6005,0.253039687872
6009,0.275615870953
6010,0.302418261766
6015,0.285216122866
6039,0.276747256517
6047,0.686432659626
6051,0.0262227151543
6056,0.452316582203
6061,0.367766797543
6064,0.267730593681
6065,0.383865773678
6070,0.358526855707
6085,0.755556941032
6086,0.18960031867
6091,0.815248906612
6097,0.286318778992
6099,0.32477337122
6104,0.736182749271
6108,0.348264098167
6109,0.348880648613
6124,0.419402122498
6142,0.74830943346
6144,0.425611644983
6150,0.292758822441
6154,0.367542803288
6155,0.346301108599
6156,0.982388675213
6158,0.360692113638
6159,0.976007640362
6169,0.68296700716
6170,0.0335808545351
6179,0.383083432913
6184,0.609850585461
6186,0.91301625967
6204,0.107800193131
6230,0.391322076321
6231,0.370398819447
6232,0.901481866837
6235,0.380752831697
6237,0.686354398727
6239,0.374444663525
6263,0.300641208887
6265,0.314314097166
6270,0.266470402479
6271,0.268510997295
6278,0.299645781517
6279,0.625348985195
6288,0.291186332703
6294,0.380478173494
6295,0.281676977873
6302,0.760422587395
6306,0.335574388504
6322,0.848533809185
6324,0.427558273077
6327,0.297951847315
6331,0.362554699183
6334,0.331680089235
6338,0.704675376415
6339,0.600784182549
6362,0.362526804209
6372,0.336821913719
6375,0.774097263813
6393,0.255797922611
6394,0.453855663538
6405,0.96614587307
6406,0.481774300337
6416,0.725341618061
6421,0.343914300203
6422,0.248639985919
6440,0.966925442219
6457,0.833728313446
6460,0.636455893517
6463,0.365961074829
6474,0.837523341179
6476,0.441613346338
6477,0.387640863657
6482,0.835724055767
6488,0.326297938824
6489,0.264565676451
6494,0.34072715044
6499,0.692665338516
6507,0.208048403263
6524,0.341393172741
6527,0.294411659241
6531,0.297734409571
6536,0.324834465981
6538,0.127689689398
6542,0.56994754076
6565,0.276650547981
6584,0.414218038321
6588,0.377250283957
6597,0.335664510727
6603,0.743349730968
6609,0.758744418621
6613,0.800833761692
6622,0.280348479748
6630,0.389131784439
6637,0.318402796984
6639,0.828710913658
6640,0.280809432268
6646,0.490500032902
6647,0.387974113226
6648,0.975337743759
6669,0.311965018511
6680,0.32767650485
6681,0.311106652021
6684,0.0553083345294
6693,0.451704204082
6694,0.369070649147
6704,0.288809657097
6706,0.275932610035
6710,0.454244673252
6713,0.371021330357
6718,0.268101781607
6732,0.394562363625
6737,0.384195655584
6739,0.289779990911
6742,0.386397153139
6746,0.666632890701
6753,0.267315268517
6771,0.268647164106
6784,0.330310493708
6790,0.95954310894
6795,0.358057558537
6807,0.382618576288
6808,0.426465898752
6818,0.366449087858
6823,0.377010196447
6830,0.401666611433
6831,0.360547810793
6832,0.384859263897
6836,0.434459298849
6846,0.331309586763
6850,0.466621041298
6854,0.428029686213
6868,0.753343760967
6876,0.501732885838
6877,0.825570702553
6881,0.188022598624
6882,0.345312803984
6884,0.452288419008
6886,0.377841860056
6901,0.46559625864
6910,0.445003777742
6913,0.363841295242
6914,0.711275517941
6918,0.809075951576
6930,0.740212261677
6941,0.335257232189
6944,0.62751352787
6945,0.350936561823
6947,0.421594023705
6949,0.800576031208
6952,0.474895209074
6963,0.60632032156
6964,0.637384831905
6972,0.775168895721
6979,0.359238892794
6981,0.368916451931
6988,0.82867872715
6990,0.357656240463
6998,0.356677293777
7004,0.44391220808
7016,0.587155878544
7027,0.395118683577
7042,0.316590130329
7056,0.298835039139
7061,0.317806094885
7069,0.726674973965
7071,0.39617434144
7088,0.762901961803
7099,0.408075541258
7108,0.34851038456
7121,0.868846416473
7125,0.803651988506
7136,0.590692162514
7149,0.784919142723
7150,0.628581166267
7151,0.305123329163
7167,0.353113561869
7177,0.800412118435
7178,0.231987014413
7183,0.633274257183
7186,0.402759999037
7190,0.283009886742
7201,0.444779723883
7202,0.404852718115
7207,0.448203831911
7213,0.400210082531
7224,0.854822218418
7225,0.32207274437
7233,0.355620265007
7239,0.323481351137
7246,0.263178050518
7248,0.327343821526
7261,0.376744508743
7264,0.372321009636
7266,0.31064081192
7274,0.293666452169
7279,0.366434365511
7293,0.352968245745
7315,0.246136337519
7322,0.35136961937
7326,0.845674574375
7341,0.376442402601
7363,0.365464061499
7365,0.748913288116
7371,0.342915803194
7377,0.41499760747
7393,0.801593840122
7405,0.313158720732
7410,0.271235108376
7434,0.734649837017
7438,0.438390433788
7447,0.832177340984
7450,0.58889144659
7452,0.386074632406
7453,0.219627887011
7455,0.335314333439
7456,0.475114911795
7457,0.943983435631
7466,0.391042709351
7470,0.776894748211
7474,0.422461569309
7487,0.602768480778
7488,0.329268217087
7492,0.674785852432
7496,0.324617594481
7501,0.285986423492
7505,0.300336509943
7512,0.293578565121
7526,0.502265155315
7536,0.62157791853
7538,0.619504094124
7539,0.544718503952
7544,0.688753724098
7554,0.473384290934
7564,0.374393939972
7566,0.650023519993
7580,0.657992362976
7581,0.808052361012
7584,0.378746181726
7587,0.344312340021
7589,0.439106225967
7590,0.479627609253
7594,0.513836503029
7597,0.370522081852
7602,0.887635946274
7603,0.319571942091
7605,0.763130068779
7609,0.412084817886
7613,0.337827861309
7619,0.272217005491
7625,0.32087212801
7626,0.423121631145
7636,0.389206141233
7639,0.791371822357
7641,0.343801736832
7643,0.898846685886
7644,0.290259867907
7657,0.388392776251
7661,0.860133647919
7666,0.295634716749
7673,0.355420857668
7683,0.299794584513
7685,0.386012524366
7699,0.351766586304
7704,0.678151905537
7705,0.545624673367
7708,0.581000328064
7728,0.297812491655
7733,0.426763296127
7741,0.362246185541
7743,0.337642461061
7745,0.392836868763
7754,0.770424187183
7756,0.313136070967
7757,0.408717274666
7770,0.698149263859
7773,0.979803919792
7774,0.38072937727
7776,0.627422749996
7777,0.304337471724
7778,0.38544946909
7781,0.289828956127
7784,0.336044877768
7789,0.878008365631
7794,0.625711917877
7799,0.376467645168
7801,0.716729640961
7818,0.260369151831
7823,0.351675182581
7828,0.397528111935
7832,0.3848541677
7839,0.36167883873
7851,0.806524693966
7856,0.353688955307
7868,0.292154848576
7869,0.213064491749
7872,0.309126734734
7874,0.306614309549
7878,0.273836731911
7888,0.375707536936
7913,0.330094337463
7923,0.418400973082
7925,0.455915391445
7926,0.593405008316
7938,0.329141736031
7942,0.728788793087
7945,0.39425316453
7954,0.632538616657
7963,0.325685590506
7969,0.428499013186
7970,0.388910055161
7977,0.390130013227
7981,0.330661863089
7990,0.305737644434
8020,0.568609416485
8023,0.3855445683
8025,0.325914591551
8034,0.390255451202
8039,0.404173105955
8046,0.320375740528
8051,0.33457878232
8055,0.327340275049
8060,0.383083045483
8063,0.293455004692
8073,0.977064847946
8074,0.441581815481
8076,0.691501557827
8080,0.421516478062
8088,0.350720286369
8102,0.279970556498
8103,0.385368973017
8104,0.38587090373
8105,0.282618135214
8109,0.295438587666
8115,0.393792867661
8121,0.632918417454
8126,0.353793919086
8135,0.910538971424
8153,0.660788536072
8156,0.27640786767
8160,0.525291442871
8161,0.407520502806
8162,0.368928253651
8171,0.41734546423
8181,0.360619068146
8183,0.375385373831
8185,0.238351181149
8191,0.958628833294
8203,0.227587193251
8204,0.661285758018
8207,0.683211684227
8208,0.364252448082
8209,0.639943540096
8210,0.3432302773
8225,0.351988345385
8226,0.311797469854
8231,0.483302652836
8233,0.192434608936
8244,0.736013889313
8250,0.312654465437
8261,0.374349951744
8265,0.327817469835
8278,0.420343905687
8279,0.393752723932
8280,0.307246059179
8296,0.780823290348
8299,0.412072598934
8300,0.44435942173
8301,0.350213378668
8305,0.433646380901
8327,0.40522569418
8334,0.445426881313
8349,0.280093967915
8355,0.331638216972
8361,0.336421579123
8362,0.346791416407
8364,0.371433883905
8365,0.360827088356
8375,0.37766712904
8378,0.771468818188
8380,0.325510710478
8381,0.383178859949
8387,0.42636102438
8399,0.781863033772
8402,0.963573515415
8409,0.45268329978
8433,0.689242362976
8436,0.438214242458
8442,0.381412774324
8448,0.378237247467
8464,0.436972886324
8469,0.463032960892
8474,0.547266960144
8478,0.416557699442
8482,0.362465560436
8490,0.277313172817
8510,0.39377066493
8511,0.363065958023
8527,0.361686170101
8532,0.35639950633
8533,0.395653665066
8538,0.386814326048
8541,0.437047600746
8545,0.344653666019
8553,0.302174657583
8554,0.43123883009
8555,0.384259223938
8569,0.322519600391
8586,0.82643532753
8593,0.447752863169
8600,0.976391255856
8606,0.829574286938
8607,0.318607538939
8611,0.296384096146
8613,0.641670584679
8618,0.869955420494
8630,0.279007613659
8637,0.307771235704
8650,0.371838748455
8652,0.282261908054
8661,0.32525524497
8669,0.424446582794
8673,0.423371493816
8674,0.437419176102
8678,0.724292457104
8682,0.357495397329
8688,0.374965399504
8689,0.708769321442
8695,0.392211139202
8698,0.297271043062
8703,0.270650923252
8709,0.372668713331
8716,0.448371917009
8723,0.407624930143
8737,0.525453746319
8753,0.327098548412
8773,0.365173369646
8774,0.424007445574
8778,0.611475646496
8786,0.609022498131
8794,0.31780397892
8795,0.578259944916
8800,0.306392371655
8804,0.324772924185
8808,0.35698094964
8809,0.299586266279
8817,0.350690901279
8818,0.345764279366
8825,0.349283099174
